Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,Background
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.54 0.58,0.44 0.58,0.43 0.73,0.41 0.86,0.51 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.87,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.58,0.53 0.37,0.54 0.48,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.54 0.58,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.55 0.58,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.36,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.47,0.55 0.58,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.36,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.47,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.51 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.47,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.47,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.51 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.48,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.58,0.53 0.37,0.54 0.48,0.54 0.59,0.44 0.58,0.43 0.73,0.41 0.86,0.51 0.58,0.50 0.74,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.47 0.29,0.48 0.37,0.43 0.37,0.40 0.47,0.40 0.57,0.53 0.37,0.54 0.47,0.55 0.58,0.44 0.58,0.43 0.73,0.41 0.86,0.50 0.58,0.50 0.75,0.51 0.88,0.46 0.28,0.48 0.28,0.45 0.29,0.50 0.28
0.48 0.29,0.49 0.37,0.44 0.37,0.41 0.47,0.40 0.58,0.54 0.38,0.55 0.48,0.55 0.59,0.44 0.58,0.43 0.75,0.41 0.87,0.52 0.59,0.51 0.74,0.51 0.88,0.47 0.28,0.49 0.28,0.46 0.29,0.51 0.28
0.51 0.30,0.51 0.37,0.46 0.37,0.44 0.47,0.43 0.58,0.56 0.37,0.58 0.48,0.54 0.51,0.47 0.58,0.44 0.74,0.43 0.88,0.55 0.58,0.53 0.75,0.51 0.87,0.50 0.28,0.52 0.28,0.49 0.29,0.53 0.28
0.51 0.29,0.52 0.37,0.46 0.38,0.44 0.48,0.44 0.60,0.57 0.37,0.58 0.47,0.54 0.39,0.48 0.59,0.47 0.78,0.46 0.95,0.55 0.59,0.53 0.76,0.51 0.89,0.50 0.28,0.52 0.28,0.49 0.29,0.54 0.29
0.50 0.27,0.50 0.36,0.44 0.36,0.41 0.48,0.40 0.60,0.56 0.36,0.57 0.46,0.53 0.36,0.46 0.60,0.46 0.80,0.46 0.93,0.54 0.60,0.55 0.78,0.50 0.91,0.50 0.26,0.51 0.26,0.48 0.26,0.53 0.27
0.59 0.28,0.56 0.37,0.49 0.35,0.44 0.47,0.40 0.62,0.63 0.39,0.66 0.53,0.72 0.64,0.48 0.65,0.46 0.88,0.47 0.96,0.58 0.65,0.60 0.85,0.61 0.95,0.58 0.25,0.60 0.26,0.55 0.25,0.61 0.27
